goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.id,team.id
1,33.33,1,0,0,0,,13,7.69,5,1,2,0,9,0,0,0,0.0,2,3,0,1,0,0.0,6.78,1106065,47701
2,72.22,9,0,1,0,0.0,22,9.09,6,0,0,0,4,1,0,0,100.0,13,9,1,1,2,0.0,6.78,1017447,321264
1,58.62,5,2,1,1,0.0,20,5.0,1,0,2,0,6,0,0,1,0.0,17,9,0,0,0,0.0,6.78,973545,268082
1,53.33,1,0,0,0,0.0,3,33.33,0,0,0,0,2,0,0,0,0.0,16,0,0,1,1,0.0,6.78,1394847,7059
1,0.0,0,0,0,0,0.0,5,20.0,0,0,2,0,2,0,0,0,0.0,0,3,0,1,1,0.0,6.78,1394163,335685
1,100.0,1,0,0,0,0.0,4,25.0,0,0,0,0,1,0,0,1,0.0,2,2,0,1,0,0.0,6.78,805061,327860
0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.78,1017478,268082
0,67.74,4,0,0,0,0.0,12,0.0,0,0,2,0,3,0,0,0,0.0,21,5,0,0,0,0.0,6.77,831746,327860
0,60.0,1,0,0,0,0.0,4,0.0,0,0,0,0,1,0,0,0,0.0,3,2,0,0,0,0.0,6.77,979780,47701
2,56.41,12,0,0,0,0.0,36,5.56,13,0,3,1,10,0,0,1,0.0,22,14,0,2,1,0.0,6.77,842932,372975
0,72.22,3,0,0,0,0.0,8,0.0,1,0,0,1,4,0,0,0,0.0,13,1,0,0,0,0.0,6.77,1197426,268083
0,100.0,4,0,0,1,0.0,6,0.0,0,0,0,0,0,0,0,0,0.0,5,2,0,0,0,0.0,6.76,873728,47700
2,28.57,2,0,0,0,0.0,9,22.22,0,1,0,0,3,0,0,0,0.0,2,4,0,2,1,0.0,6.76,1142053,47701
0,40.0,2,1,0,0,0.0,16,0.0,1,0,0,1,4,0,0,0,0.0,2,10,0,0,0,0.0,6.76,1200519,321264
0,80.0,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0.0,4,2,0,0,0,0.0,6.76,123245,6968
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.76,980760,321264
0,87.5,1,0,0,1,0.0,10,0.0,0,0,0,0,3,0,0,0,0.0,7,6,0,0,0,0.0,6.76,247189,32529
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.76,1017424,47701
1,53.33,5,0,0,0,0.0,15,6.67,0,0,0,1,4,0,0,1,0.0,8,6,0,1,0,0.0,6.75,333761,273544
4,73.08,5,0,0,3,0.0,29,13.79,0,0,4,1,10,0,0,3,0.0,19,14,0,4,1,0.0,6.75,1116671,7059
1,66.67,5,0,0,0,0.0,17,5.88,0,0,1,0,1,0,0,0,0.0,6,11,0,1,1,0.0,6.75,163179,7059
7,43.48,0,0,0,0,0.0,34,20.59,0,0,11,10,19,5,0,1,80.0,10,15,4,7,6,0.0,6.75,80934,33820
6,75.0,4,0,0,0,0.0,35,17.14,6,4,4,2,10,2,0,2,100.0,9,21,2,6,0,0.0,6.75,166151,423192
2,30.77,9,0,0,2,0.0,27,7.41,4,1,0,0,6,0,0,1,0.0,4,12,0,2,0,0.0,6.75,886777,32529
1,50.0,0,0,0,0,0.0,5,20.0,0,0,1,0,1,0,0,0,0.0,3,4,0,1,1,0.0,6.75,1177432,268082
0,0.0,0,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.75,1495671,423192
0,75.0,3,1,0,0,0.0,4,0.0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,0,0.0,6.75,1413181,268083
3,16.67,6,0,0,1,0.0,27,11.11,0,2,6,1,11,0,0,0,0.0,1,10,0,3,0,0.0,6.75,1477487,327910
1,0.0,0,0,0,0,0.0,2,50.0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0.0,6.74,876305,47701
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.74,931396,47701
4,32.0,12,0,1,1,0.0,52,7.69,2,0,14,4,19,1,0,0,100.0,8,21,1,3,4,0.0,6.74,1495597,268082
4,48.72,3,0,0,1,0.0,27,14.81,0,1,8,6,15,0,0,0,0.0,19,9,0,4,2,0.0,6.74,923039,47701
1,41.18,2,0,0,0,0.0,10,10.0,1,0,2,0,1,0,0,1,0.0,7,7,0,1,0,0.0,6.74,1099307,327860
3,20.0,3,0,0,0,0.0,18,16.67,0,3,0,2,7,0,0,0,0.0,1,8,0,3,0,0.0,6.74,935010,32529
0,50.0,0,0,0,0,0.0,1,0.0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.74,975104,335685
0,50.0,5,0,0,1,,13,0.0,4,0,1,0,5,0,0,0,0.0,5,3,0,0,0,0.0,6.74,1507161,423192
0,25.0,3,0,0,0,0.0,4,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.74,805478,268082
1,50.0,1,0,1,0,0.0,7,14.29,0,0,0,0,3,0,0,0,0.0,1,3,0,0,1,0.0,6.73,1108501,372975
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.73,1513694,6968
0,80.0,1,0,0,0,0.0,5,0.0,1,0,1,0,1,0,0,0,0.0,4,3,0,0,0,0.0,6.73,1147478,7878
2,53.73,2,0,0,0,0.0,17,11.76,0,0,3,1,7,0,0,1,0.0,36,8,0,2,1,0.0,6.73,1468412,327860
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.73,1477486,327910
1,25.0,0,1,0,0,0.0,15,6.67,0,1,2,3,6,0,0,0,0.0,1,9,0,1,0,0.0,6.73,931227,335685
4,42.86,11,0,0,1,0.0,41,9.76,0,2,16,2,13,0,0,0,0.0,6,17,0,4,2,0.0,6.73,1147477,372975
5,25.0,3,1,0,0,0.0,15,33.33,0,1,13,2,9,1,0,1,100.0,2,3,1,5,3,0.0,6.73,47233,7878
0,30.77,2,0,0,0,0.0,10,0.0,0,0,0,0,3,0,0,0,0.0,4,5,0,0,0,0.0,6.73,1189877,273544
1,75.0,3,0,0,0,0.0,10,10.0,0,0,1,0,4,0,0,0,0.0,27,3,0,1,1,0.0,6.73,1495659,423192
0,50.0,1,0,0,1,0.0,10,0.0,1,0,1,0,2,0,0,0,0.0,1,7,0,0,0,0.0,6.73,33127,47700
1,100.0,0,0,0,0,0.0,10,10.0,0,1,0,2,1,0,0,0,0.0,3,9,0,1,0,0.0,6.73,1184186,335685
0,80.0,3,0,0,1,0.0,27,0.0,1,0,4,0,3,0,0,0,0.0,8,21,0,0,0,0.0,6.73,249297,321264
0,50.0,0,0,0,0,0.0,4,0.0,0,0,2,0,1,0,0,0,0.0,4,3,0,0,0,0.0,6.73,1490350,268083
0,75.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.73,1092592,423192
5,34.04,13,0,0,1,0.0,38,13.16,2,1,3,5,14,0,0,0,0.0,16,11,0,5,4,0.0,6.72,885412,6968
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.72,815442,6968
2,33.33,2,0,0,0,,9,22.22,0,0,9,1,6,0,0,0,0.0,1,1,0,2,2,0.0,6.72,263439,372975
0,58.82,1,0,0,0,0.0,5,0.0,0,0,1,1,1,0,0,0,0.0,10,3,0,0,0,0.0,6.72,221001,268082
0,100.0,1,0,0,0,,2,0.0,0,0,0,0,1,0,0,0,0.0,2,0,0,0,0,0.0,6.72,358158,32529
0,50.0,1,0,0,0,,3,0.0,0,0,3,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.71,589654,7878
3,42.86,2,2,1,0,0.0,18,16.67,0,0,6,3,8,0,0,2,0.0,12,8,0,2,1,0.0,6.71,891849,33820
0,0.0,3,0,0,1,0.0,11,0.0,0,0,0,0,4,0,0,0,0.0,0,4,0,0,0,0.0,6.71,975058,47701
2,48.28,0,0,1,0,0.0,12,16.67,0,1,2,0,5,0,0,1,0.0,14,7,0,1,0,0.0,6.71,874467,7878
0,50.0,0,0,0,0,0.0,5,0.0,0,0,0,2,2,0,0,0,0.0,3,3,0,0,0,0.0,6.71,47416,47700
0,56.25,5,0,0,0,0.0,21,0.0,0,0,0,0,6,0,0,0,0.0,9,10,0,0,0,0.0,6.71,1184152,33714
0,100.0,3,0,0,0,0.0,16,0.0,0,0,0,3,1,0,0,0,0.0,1,12,0,0,0,0.0,6.71,789669,47701
2,72.73,6,1,0,0,0.0,15,13.33,0,0,1,2,7,0,0,1,0.0,16,2,0,2,1,0.0,6.71,147560,47700
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.71,987588,372975
1,50.0,6,0,0,0,0.0,28,3.57,2,0,9,4,10,0,0,0,0.0,19,12,0,1,1,0.0,6.7,887156,335685
1,47.06,11,0,1,0,0.0,32,3.13,5,0,1,1,8,1,0,1,0.0,8,13,0,0,0,0.0,6.7,944160,327860
5,54.69,9,2,2,0,0.0,34,14.71,0,1,5,3,16,0,0,1,0.0,35,9,0,3,3,0.0,6.7,1490615,327910
2,0.0,0,0,0,0,,2,100.0,0,0,0,0,2,2,0,0,100.0,0,0,2,2,2,0.0,6.7,47462,423192
1,55.56,0,0,0,0,0.0,3,33.33,0,0,2,0,1,0,0,0,0.0,5,2,0,1,1,0.0,6.7,1490614,327910
0,50.0,1,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.7,1495676,327860
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,893093,47700
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,964279,7878
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,1468166,268083
0,50.0,1,0,0,0,0.0,12,0.0,0,0,1,0,4,0,0,0,0.0,1,7,0,0,0,0.0,6.7,387720,321264
0,58.33,3,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0.0,7,3,0,0,0,0.0,6.69,1147182,33820
0,50.0,2,0,0,0,0.0,5,0.0,1,0,1,0,1,0,0,0,0.0,4,2,0,0,0,0.0,6.69,1184180,268082
0,54.55,5,0,0,0,0.0,17,0.0,0,0,1,1,3,0,0,0,0.0,12,9,0,0,0,0.0,6.69,47469,33714
1,60.0,0,0,0,0,0.0,2,50.0,0,0,0,1,2,0,0,1,0.0,3,0,0,1,0,0.0,6.69,1016159,7059
0,62.5,2,0,0,1,,7,0.0,0,0,2,0,1,0,0,0,0.0,5,4,0,0,0,0.0,6.69,1177423,47701
1,100.0,2,0,0,0,0.0,8,12.5,0,1,1,0,2,0,0,0,0.0,6,4,0,1,0,0.0,6.69,1116654,273544
3,64.71,5,0,1,1,0.0,13,23.08,0,0,5,0,5,0,0,1,0.0,11,3,0,2,2,0.0,6.69,923029,47701
2,38.46,5,0,2,0,0.0,16,12.5,1,0,9,2,6,0,1,0,0.0,5,5,0,0,2,100.0,6.69,830877,335685
2,100.0,6,0,0,0,0.0,29,6.9,0,2,3,1,11,0,0,0,0.0,4,12,0,2,0,0.0,6.69,886599,47700
2,55.17,4,0,0,0,0.0,7,28.57,0,1,2,0,2,0,0,0,0.0,16,1,0,2,1,0.0,6.68,339233,47700
0,40.0,3,0,0,1,0.0,8,0.0,0,0,2,1,2,0,0,0,0.0,4,3,0,0,0,0.0,6.68,1111537,273544
1,57.14,0,0,0,0,,4,25.0,0,0,1,1,1,0,0,1,0.0,4,3,0,1,0,0.0,6.68,1184225,335685
0,50.0,1,0,0,0,0.0,5,0.0,0,0,0,0,1,0,0,0,0.0,1,3,0,0,0,0.0,6.68,1486636,327860
0,57.14,3,0,0,1,0.0,14,0.0,0,0,0,0,3,0,0,0,0.0,4,8,0,0,0,0.0,6.68,221442,372975
2,44.44,1,0,0,1,,16,12.5,0,1,6,3,5,0,0,1,0.0,4,10,0,2,0,0.0,6.68,835655,33820
1,62.5,1,0,0,0,0.0,15,6.67,0,0,4,3,7,0,0,0,0.0,5,7,0,1,1,0.0,6.68,1008538,47700
1,57.14,3,0,0,0,0.0,10,10.0,0,1,0,0,3,0,0,0,0.0,4,4,0,1,0,0.0,6.68,830700,273544
3,33.33,0,0,2,0,0.0,10,30.0,1,0,5,0,3,0,0,0,0.0,1,7,0,1,2,0.0,6.68,964421,327910
0,100.0,1,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.68,997288,33820
0,50.0,0,0,0,0,0.0,3,0.0,0,0,0,0,3,0,0,0,0.0,5,0,0,0,0,0.0,6.68,1468331,33714
0,40.91,11,0,0,2,0.0,27,0.0,3,0,1,3,7,0,0,0,0.0,9,9,0,0,0,0.0,6.68,805060,273544
0,52.0,1,0,0,0,0.0,6,0.0,0,0,0,1,1,0,0,0,0.0,13,4,0,0,0,0.0,6.67,26121,33820
0,33.33,2,1,0,0,0.0,4,0.0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,0.0,6.67,1184181,6968
0,100.0,3,0,0,0,0.0,6,0.0,0,0,1,1,0,0,0,0,0.0,1,3,0,0,0,0.0,6.67,886573,7878
1,52.94,6,0,0,0,0.0,24,4.17,0,0,5,2,6,0,0,0,0.0,18,12,0,1,1,0.0,6.67,1389906,327860
2,87.5,1,0,0,0,,5,40.0,0,1,0,0,2,0,0,0,0.0,7,2,0,2,1,0.0,6.67,1477488,327910
1,56.82,2,0,0,1,0.0,19,5.26,0,1,7,2,8,0,0,0,0.0,25,9,0,1,0,0.0,6.67,962856,47701
1,40.0,2,0,1,0,0.0,6,16.67,0,0,1,1,1,0,0,0,0.0,2,3,0,0,1,0.0,6.67,268351,47701
0,100.0,1,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.67,1016168,33820
0,100.0,1,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.67,1189882,273544
0,42.86,2,0,0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.66,941618,268082
1,33.33,2,0,0,0,0.0,7,14.29,0,0,0,0,2,0,0,0,0.0,3,3,0,1,1,0.0,6.66,1490612,327910
0,33.33,5,0,0,0,0.0,14,0.0,0,0,2,1,1,0,0,0,0.0,5,8,0,0,0,0.0,6.66,975112,321264
0,66.67,3,0,0,3,0.0,15,0.0,0,0,2,1,2,0,0,0,0.0,24,10,0,0,0,0.0,6.66,1457532,47700
2,62.5,2,0,2,1,0.0,14,14.29,0,0,0,1,9,0,0,0,0.0,10,3,0,0,2,0.0,6.66,1468161,268083
1,53.85,2,0,0,1,0.0,16,6.25,0,0,1,1,5,0,0,1,0.0,7,9,0,1,0,0.0,6.66,923030,33820
4,48.44,14,1,1,2,0.0,70,5.71,2,0,28,9,30,1,0,1,0.0,31,26,0,3,3,0.0,6.66,1096363,335685
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.66,249283,423192
0,53.33,11,0,0,0,0.0,35,0.0,5,0,2,0,9,0,0,0,0.0,8,15,0,0,0,0.0,6.66,883604,327860
0,61.36,9,0,0,0,0.0,23,0.0,2,0,0,0,4,0,0,0,0.0,27,10,0,0,0,0.0,6.66,1184148,335685
6,50.0,12,1,0,1,0.0,41,14.63,2,2,7,2,16,0,0,0,0.0,10,13,0,6,4,0.0,6.65,1214756,273544
1,66.67,1,0,1,1,0.0,17,5.88,0,0,0,1,5,0,0,0,0.0,8,11,0,0,1,0.0,6.65,1085450,321264
2,40.0,1,0,0,0,0.0,5,40.0,0,0,0,0,2,0,0,0,0.0,2,2,0,2,2,0.0,6.65,802389,33820
1,40.0,2,0,0,0,0.0,12,8.33,0,1,4,1,5,0,0,0,0.0,2,5,0,1,0,0.0,6.65,1013156,335685
0,75.0,1,0,0,0,0.0,9,0.0,0,0,1,0,3,0,0,0,0.0,3,5,0,0,0,0.0,6.65,924870,7878
0,100.0,0,0,0,0,0.0,4,0.0,0,0,0,1,1,0,0,0,0.0,1,3,0,0,0,0.0,6.65,878667,268083
0,33.33,1,0,0,0,0.0,4,0.0,0,0,0,0,2,0,0,0,0.0,2,1,0,0,0,0.0,6.65,1424736,268083
0,25.0,3,0,0,1,0.0,7,0.0,1,0,2,1,1,0,0,0,0.0,1,3,0,0,0,0.0,6.65,797562,372975
0,44.44,1,0,0,0,0.0,5,0.0,1,0,0,0,3,0,0,0,0.0,4,1,0,0,0,0.0,6.65,312046,335685
2,59.09,3,0,0,0,0.0,20,10.0,0,0,2,4,7,0,0,0,0.0,13,10,0,2,2,0.0,6.65,961899,327860
1,93.33,4,1,0,2,0.0,14,7.14,0,1,1,0,4,0,0,0,0.0,14,6,0,1,0,0.0,6.64,818960,423192
0,66.67,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,0,0,0.0,2,0,0,0,0,0.0,6.64,1495614,327910
3,54.55,3,1,1,2,0.0,21,14.29,0,0,0,3,5,0,0,1,0.0,18,13,0,2,2,0.0,6.64,872029,327910
0,44.44,3,1,0,0,0.0,12,0.0,0,0,0,0,6,0,0,0,0.0,8,3,0,0,0,0.0,6.64,985178,423192
0,0.0,1,0,0,0,0.0,2,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.64,931429,32529
0,25.0,0,0,0,1,0.0,1,0.0,0,0,3,0,0,0,0,0,0.0,2,1,0,0,0,0.0,6.64,932249,268082
0,75.0,1,1,0,0,0.0,16,0.0,0,0,0,0,3,0,0,0,0.0,6,12,0,0,0,0.0,6.64,1092596,321264
0,60.0,1,0,0,0,0.0,3,0.0,0,0,0,0,0,0,0,0,0.0,6,2,0,0,0,0.0,6.64,973552,268082
0,0.0,0,0,0,0,0.0,3,0.0,0,0,1,0,0,0,0,0,0.0,0,3,0,0,0,0.0,6.64,886569,33820
0,100.0,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.64,1469365,268083
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.64,931393,33714
1,50.0,2,0,1,0,0.0,7,14.29,0,0,0,0,2,0,0,1,0.0,5,3,0,0,0,0.0,6.63,931565,47700
1,62.5,0,0,0,0,0.0,5,20.0,0,0,0,0,2,0,0,1,0.0,5,3,0,1,0,0.0,6.63,40070,327860
0,0.0,0,0,0,0,0.0,10,0.0,0,0,0,1,2,0,0,0,0.0,0,8,0,0,0,0.0,6.63,249293,372975
0,0.0,0,0,0,1,,3,0.0,0,0,1,0,0,0,0,0,0.0,0,3,0,0,0,0.0,6.63,64884,33820
0,77.78,0,0,0,1,0.0,4,0.0,0,0,2,0,1,0,0,0,0.0,7,3,0,0,0,0.0,6.63,805447,7878
1,62.5,10,0,0,0,0.0,36,2.78,0,0,4,4,11,0,0,0,0.0,35,15,0,1,1,0.0,6.63,1184199,268082
0,100.0,2,0,0,0,,7,0.0,0,0,0,1,2,0,0,0,0.0,2,3,0,0,0,0.0,6.63,220983,6968
1,37.5,1,0,0,0,0.0,12,8.33,0,0,0,1,5,0,0,0,0.0,3,6,0,1,1,0.0,6.63,1118608,6968
2,42.86,5,0,0,0,0.0,15,13.33,0,1,2,0,5,0,0,0,0.0,3,5,0,2,1,0.0,6.63,868709,372975
1,36.67,4,0,0,0,0.0,11,9.09,0,0,3,1,2,0,0,1,0.0,11,5,0,1,0,0.0,6.63,846381,47700
0,50.0,5,0,0,0,0.0,16,0.0,3,0,1,0,2,0,0,0,0.0,2,9,0,0,0,0.0,6.63,47219,33714
0,53.85,5,0,0,0,0.0,17,0.0,1,0,0,0,3,0,0,0,0.0,7,9,0,0,0,0.0,6.63,1495594,423192
0,42.86,4,1,0,0,0.0,13,0.0,3,0,3,0,5,0,0,0,0.0,6,4,0,0,0,0.0,6.63,975088,47701
0,68.29,4,0,0,0,0.0,18,0.0,0,0,6,0,1,0,0,0,0.0,28,13,0,0,0,0.0,6.62,1457550,268082
0,80.0,1,0,0,0,0.0,7,0.0,1,0,1,0,1,0,0,0,0.0,4,5,0,0,0,0.0,6.62,936531,33820
1,63.89,3,0,0,1,0.0,10,10.0,0,1,3,1,4,0,0,0,0.0,23,3,0,1,0,0.0,6.62,1457544,6968
0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.62,1390320,268083
2,67.57,0,0,1,0,0.0,13,15.38,0,1,0,0,5,0,0,1,0.0,25,8,0,1,0,0.0,6.62,923028,327910
0,83.33,1,0,0,0,,5,0.0,1,0,1,0,1,0,0,0,0.0,5,3,0,0,0,0.0,6.62,837062,327860
0,50.0,2,0,0,0,,6,0.0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0.0,6.62,1386912,33820
0,48.0,1,0,0,0,0.0,4,0.0,0,0,2,0,3,0,0,0,0.0,12,0,0,0,0,0.0,6.62,1114100,32529
2,40.0,0,0,0,0,0.0,4,50.0,0,1,1,0,3,0,0,0,0.0,4,1,0,2,1,0.0,6.61,1128911,7059
0,52.94,0,0,0,0,0.0,4,0.0,0,0,0,0,2,0,0,0,0.0,9,2,0,0,0,0.0,6.61,1184156,372975
0,37.5,2,0,0,0,0.0,14,0.0,4,0,0,0,4,0,0,0,0.0,3,8,0,0,0,0.0,6.61,876835,423192
0,46.15,3,0,0,0,0.0,12,0.0,0,0,3,0,3,0,0,0,0.0,6,6,0,0,0,0.0,6.61,954360,327860
0,63.64,1,0,0,0,,8,0.0,2,0,0,1,2,0,0,0,0.0,7,5,0,0,0,0.0,6.61,1495618,327910
3,48.0,3,1,0,0,0.0,14,21.43,0,0,2,2,5,0,0,2,0.0,12,6,0,3,1,0.0,6.6,1093015,33714
2,73.33,1,0,1,0,0.0,9,22.22,5,0,0,0,7,0,1,0,0.0,11,1,0,1,2,20.0,6.6,1000386,327860
2,38.89,2,0,0,0,,7,28.57,0,0,1,0,3,0,0,0,0.0,7,2,0,2,2,0.0,6.6,885601,33820
1,0.0,0,0,0,0,0.0,2,50.0,0,0,0,0,1,0,0,1,0.0,0,1,0,1,0,0.0,6.6,985020,273544
0,37.5,1,1,0,1,0.0,12,0.0,0,0,0,4,4,0,0,0,0.0,3,7,0,0,0,0.0,6.6,927209,32529
0,0.0,0,0,0,0,,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1394846,273544
0,0.0,0,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.6,1102013,273544
0,0.0,0,0,0,0,,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1495632,33714
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1503711,7878
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1521676,7059
0,0.0,0,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.6,1523704,372975
0,0.0,0,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.6,1495626,423192
0,66.67,2,0,0,0,,8,0.0,0,0,1,0,2,0,0,0,0.0,8,4,0,0,0,0.0,6.6,1176790,6968
0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.6,1184194,32529
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1114076,33714
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1495634,335685
0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1177043,327910
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1593987,327910
0,50.0,1,0,0,0,0.0,3,0.0,0,0,3,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.6,877530,33820
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1499988,321264
