tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,clearances,dribbledPast,rating,player.id,team.id
0,0,1,0,0,0,0,0,0,8.6,890061,47700
12,0,0,3,0,0,0,7,4,7.73,840066,7059
0,0,0,0,0,0,0,0,0,7.5,989584,268083
0,0,0,0,0,0,0,3,0,7.5,989573,423192
26,0,0,14,0,0,0,10,10,7.46,1476548,6968
0,0,1,0,0,0,0,0,0,7.4,1184211,7878
28,0,1,9,0,0,0,2,12,7.38,579384,321264
18,0,6,7,0,0,1,9,8,7.37,1099312,268083
14,0,6,6,0,0,0,7,8,7.33,897007,47700
6,0,1,0,0,0,0,2,5,7.3,1184178,268082
37,0,8,24,0,0,0,16,29,7.29,386274,268082
19,0,6,4,0,0,0,11,13,7.29,340419,32529
1,0,3,0,0,0,0,13,1,7.28,894214,268083
5,0,3,2,0,0,0,0,3,7.28,38406,47700
12,0,2,2,0,0,0,2,16,7.26,311400,33820
13,0,6,1,0,0,0,14,1,7.25,805150,7059
26,0,5,27,0,1,0,20,21,7.25,931426,268083
15,0,1,4,0,0,0,9,7,7.24,868702,47700
23,0,1,11,0,0,0,7,15,7.23,876307,7059
12,0,2,6,0,0,0,1,11,7.22,72872,32529
16,0,8,2,0,0,0,11,11,7.21,815461,47700
19,0,2,5,0,0,0,3,4,7.21,223728,273544
23,0,3,11,0,1,0,5,10,7.19,789878,273544
36,0,11,32,0,0,0,87,5,7.18,122667,7878
28,0,8,15,0,0,0,1,18,7.18,846524,372975
0,0,12,0,0,2,0,26,0,7.17,870493,7878
34,0,3,26,0,0,0,17,9,7.17,1468327,321264
16,0,5,1,0,0,0,12,10,7.15,839459,33714
31,0,2,8,0,0,0,8,30,7.15,819655,327910
32,0,5,11,0,0,0,3,23,7.15,1000182,268083
3,0,0,0,0,0,0,3,2,7.15,866847,7059
52,0,7,22,0,0,0,101,18,7.15,340857,335685
18,0,1,0,0,0,0,4,9,7.15,1017472,32529
10,0,0,7,0,0,0,0,7,7.15,590260,32529
1,1,10,0,0,1,0,27,0,7.14,34430,268082
19,0,1,4,0,0,0,1,10,7.14,1099313,268083
34,0,5,36,0,0,0,107,11,7.13,944708,372975
15,0,2,6,0,0,0,3,10,7.13,866405,33714
7,0,1,2,0,0,0,4,4,7.13,796451,7878
10,0,0,6,0,0,0,11,8,7.07,340125,6968
10,0,2,9,0,0,0,3,8,7.06,1017482,268083
0,0,5,1,0,0,0,28,2,7.06,975065,273544
22,0,1,11,0,0,0,15,15,7.06,130098,335685
11,0,1,2,0,0,0,1,13,7.06,358932,321264
22,0,3,23,0,0,0,15,15,7.05,986778,7059
32,0,8,23,0,0,0,27,18,7.05,815133,335685
0,0,1,0,0,0,0,4,0,7.05,1503689,268083
11,0,1,1,0,0,0,9,2,7.03,77558,7878
40,1,3,8,0,0,0,13,26,7.03,163161,33714
37,0,7,28,0,0,0,127,13,7.02,1184158,33820
35,0,1,20,0,0,0,14,8,7.02,220991,7059
17,0,2,1,0,0,0,15,11,7.02,1495665,423192
55,0,9,42,0,0,0,46,16,7.02,1495631,268083
6,0,0,3,0,0,0,0,2,7.02,116952,7059
21,0,1,4,0,0,0,5,21,7.01,250235,33820
38,0,12,26,0,1,0,140,9,7.01,1184221,268082
11,0,0,2,0,0,0,0,6,7.0,37952,7059
5,0,0,0,0,0,0,1,1,7.0,1017445,423192
0,0,0,0,0,0,0,2,0,7.0,1184187,335685
2,0,1,3,0,0,0,5,1,7.0,1017481,7059
25,0,1,19,0,0,0,8,15,7.0,64982,7878
10,0,0,8,0,0,0,2,5,7.0,974103,32529
1,0,9,0,0,0,0,38,1,6.99,1184161,33820
1,1,11,1,1,0,0,15,1,6.98,877531,335685
45,1,7,31,0,0,0,15,30,6.98,163181,33714
16,0,1,7,0,0,0,2,8,6.98,877535,273544
10,0,3,7,0,0,0,3,14,6.98,339123,47701
33,0,4,8,0,0,0,10,23,6.97,589582,32529
2,0,2,0,1,0,0,13,0,6.97,1418344,268082
21,0,8,33,0,0,1,92,10,6.96,893078,268083
13,0,0,5,0,0,0,5,10,6.96,897151,423192
12,0,0,7,0,0,0,2,5,6.96,175097,33820
1,0,0,0,0,0,0,0,0,6.95,886913,33714
4,0,2,4,0,0,0,11,3,6.94,805363,321264
17,0,2,5,0,0,0,3,8,6.94,1156453,268083
0,0,2,0,1,0,0,5,0,6.93,873729,32529
22,0,4,20,0,0,0,19,9,6.93,12435,47700
59,0,5,31,0,0,1,28,22,6.93,247125,335685
68,0,8,25,0,0,0,65,29,6.93,1102032,7878
0,0,10,0,0,0,1,21,0,6.93,331437,32529
40,0,10,35,0,1,0,73,13,6.93,345747,268082
0,1,2,0,0,0,0,1,0,6.93,846777,7059
0,0,4,0,0,0,0,11,2,6.92,1184170,33714
0,2,8,0,1,0,0,16,0,6.92,47452,7059
29,0,4,13,0,0,0,16,23,6.92,162707,7878
9,0,0,4,0,0,0,1,7,6.92,1495609,273544
12,0,3,0,0,0,0,2,9,6.92,1085228,7878
1,0,0,1,0,0,0,0,0,6.91,329269,268082
17,0,1,3,0,0,0,4,12,6.91,75655,47700
54,0,3,15,1,0,0,23,33,6.91,1008535,321264
24,0,11,22,0,1,0,58,7,6.91,927215,7878
8,0,1,4,0,0,0,7,7,6.91,876306,327860
28,0,3,9,0,0,0,3,20,6.9,1108509,47700
3,0,0,1,0,0,0,1,0,6.9,1495670,372975
26,0,8,29,0,0,0,64,6,6.9,340839,7059
0,0,0,0,0,0,0,0,0,6.9,1184177,32529
0,0,1,0,0,0,0,1,0,6.9,790107,321264
6,0,0,1,0,0,0,3,0,6.9,1564072,423192
0,0,2,0,0,0,0,9,0,6.9,885576,327860
76,0,11,41,0,0,0,36,37,6.9,84604,335685
6,0,1,1,0,0,0,23,1,6.9,233338,273544
43,0,6,32,0,1,0,30,24,6.89,874470,335685
19,0,1,5,0,0,0,3,3,6.89,127947,7059
34,0,0,7,0,0,0,14,24,6.89,805321,423192
23,0,5,24,0,0,0,72,6,6.88,47210,33714
6,0,0,1,0,0,0,7,3,6.88,946802,33714
17,0,2,18,1,1,0,10,13,6.88,116096,47701
33,0,5,33,0,1,0,36,16,6.88,846776,47700
39,0,9,42,0,2,0,93,12,6.88,249285,33714
21,0,4,31,0,1,0,86,4,6.88,1008536,273544
8,0,0,2,0,0,0,2,3,6.88,886576,47701
45,0,6,36,1,0,0,62,15,6.88,895960,268082
9,0,5,4,0,0,0,7,3,6.87,1016143,268082
5,0,0,2,0,0,0,0,1,6.87,878344,33820
2,0,5,1,0,2,0,20,2,6.87,1184172,327860
35,0,1,10,0,0,0,2,22,6.86,75642,372975
7,0,0,1,0,0,0,7,3,6.86,875242,47701
3,0,9,0,0,1,1,16,1,6.86,875243,47700
15,0,2,1,0,0,0,12,8,6.86,868706,47701
17,0,2,14,0,0,0,10,5,6.86,1169071,33820
9,0,1,0,0,0,0,11,3,6.86,790008,33820
30,0,9,21,0,0,0,45,13,6.85,1116477,268083
12,0,3,14,0,0,0,48,1,6.85,249333,32529
11,0,0,5,0,0,0,8,12,6.85,846158,32529
35,0,0,19,0,0,0,13,24,6.85,131615,372975
1,1,8,0,1,1,1,27,0,6.85,979326,268083
2,0,0,0,0,0,0,0,0,6.85,947067,372975
40,0,8,31,1,0,0,32,5,6.85,815445,7059
68,0,7,10,0,1,0,19,25,6.85,147479,7878
46,0,8,20,0,1,0,27,13,6.84,1114079,268083
19,0,2,16,0,0,0,9,10,6.84,931652,47700
8,0,3,2,0,0,0,6,8,6.84,836165,273544
29,0,7,10,0,3,0,9,14,6.84,350568,32529
3,0,1,0,0,0,0,7,2,6.84,378642,7878
14,0,2,7,0,0,0,12,4,6.83,877519,47701
9,0,0,1,0,0,0,1,5,6.83,1116679,7059
14,0,0,3,0,0,0,8,5,6.83,941449,47701
36,0,6,38,0,0,1,80,19,6.83,926882,33714
13,0,0,4,0,0,0,1,9,6.83,1495685,423192
57,0,3,32,0,0,1,28,44,6.83,975109,6968
16,0,7,21,0,0,0,92,8,6.83,868699,335685
8,0,0,9,0,0,0,12,1,6.83,1473453,33820
22,0,2,19,0,0,0,60,7,6.83,902907,47701
12,0,0,5,0,0,0,0,7,6.82,1177431,7878
16,0,0,3,0,0,0,1,10,6.82,1107011,47701
6,0,0,1,0,0,0,0,2,6.82,1174958,47700
1,1,0,0,0,0,0,5,0,6.82,805225,321264
53,0,7,16,0,1,0,16,24,6.82,33187,33714
52,0,6,15,0,0,0,11,22,6.82,805360,33820
11,0,0,3,0,0,0,3,7,6.82,802897,321264
4,0,3,0,0,0,0,14,3,6.81,1092323,327860
28,0,5,16,0,0,0,18,13,6.81,964296,7059
12,0,1,6,0,2,0,1,4,6.81,1114091,7059
8,0,1,3,0,0,0,0,9,6.81,1424737,268083
13,0,1,1,0,0,0,5,20,6.81,11348,6968
11,0,0,4,0,0,0,5,16,6.8,1148599,273544
8,0,0,1,0,0,0,10,3,6.8,808183,7059
27,0,0,10,0,1,0,23,18,6.8,1490611,327910
4,0,3,2,0,0,0,17,6,6.8,1020469,33714
12,0,0,5,0,0,0,5,7,6.8,312258,32529
1,0,0,0,0,0,0,1,0,6.8,1169067,327860
2,0,0,1,0,0,0,1,0,6.8,1169074,33820
42,0,11,30,0,1,0,19,20,6.8,932242,32529
25,0,0,10,0,0,0,4,5,6.8,866477,335685
16,0,1,12,0,0,0,18,6,6.79,147558,47701
42,0,3,22,0,0,0,10,21,6.79,975062,33820
1,0,0,0,0,0,0,3,3,6.79,846369,268082
16,1,1,4,0,0,0,0,4,6.79,819170,268083
44,0,2,20,0,1,1,23,24,6.78,856508,47701
24,0,0,10,0,0,0,1,5,6.78,914211,6968
39,0,5,42,0,0,0,68,23,6.78,47466,273544
6,0,0,2,0,0,0,3,5,6.78,1474879,33820
62,0,4,31,0,0,0,21,22,6.78,897150,327910
4,0,1,1,0,0,0,1,5,6.78,1106065,47701
44,1,2,24,0,0,0,18,35,6.78,1017447,321264
19,0,0,4,0,0,0,4,14,6.78,973545,268082
3,0,0,7,0,0,0,3,4,6.78,1394847,7059
0,0,0,0,0,0,0,5,1,6.78,1394163,335685
1,0,0,1,0,0,0,3,0,6.78,805061,327860
4,0,1,1,0,0,0,2,3,6.78,1017478,268082
55,0,5,31,0,0,0,39,17,6.77,831746,327860
13,0,3,6,0,0,0,26,3,6.77,979780,47701
14,1,1,4,0,0,0,2,13,6.77,842932,372975
50,0,6,17,0,0,0,17,28,6.77,1197426,268083
17,0,2,8,0,0,0,3,7,6.76,873728,47700
4,0,0,1,0,0,0,0,1,6.76,1142053,47701
4,0,0,0,0,0,0,4,5,6.76,1200519,321264
23,0,2,15,0,0,0,9,13,6.76,123245,6968
1,2,5,1,0,3,0,38,5,6.76,980760,321264
13,0,6,18,0,0,0,48,8,6.76,247189,32529
1,2,3,0,1,2,0,17,3,6.76,1017424,47701
42,0,1,19,0,1,0,12,13,6.75,333761,273544
9,0,0,2,0,0,0,2,3,6.75,1116671,7059
13,0,2,25,0,0,0,21,4,6.75,163179,7059
14,0,0,5,0,0,0,10,8,6.75,80934,33820
40,0,4,31,0,0,1,96,27,6.75,166151,423192
50,2,9,33,0,2,0,16,36,6.75,886777,32529
5,0,0,9,0,0,0,4,1,6.75,1177432,268082
2,0,0,0,0,0,0,0,3,6.75,1495671,423192
7,0,0,3,0,0,0,3,4,6.75,1413181,268083
1,0,0,0,0,0,0,4,0,6.75,1477487,327910
11,0,2,14,0,0,0,26,3,6.74,876305,47701
0,1,2,0,1,0,0,17,0,6.74,931396,47701
11,0,3,8,0,0,0,4,5,6.74,1495597,268082
10,0,0,3,0,0,0,1,4,6.74,923039,47701
23,2,4,27,0,0,0,58,10,6.74,1099307,327860
21,0,10,9,1,0,1,91,9,6.74,935010,32529
4,0,0,7,0,0,0,4,1,6.74,975104,335685
9,0,0,0,0,0,0,3,3,6.74,1507161,423192
8,0,0,0,0,0,0,0,1,6.74,805478,268082
3,0,0,0,0,0,0,2,6,6.73,1108501,372975
4,0,0,1,0,0,0,3,0,6.73,1513694,6968
15,0,7,13,0,1,0,37,4,6.73,1147478,7878
28,0,0,6,0,1,0,4,9,6.73,1468412,327860
3,1,2,1,1,0,0,18,3,6.73,1477486,327910
3,0,1,3,0,0,0,2,1,6.73,931227,335685
10,0,1,4,0,0,0,5,12,6.73,1147477,372975
9,0,1,2,0,0,0,2,7,6.73,47233,7878
25,0,2,13,0,0,0,4,8,6.73,1189877,273544
9,0,0,3,0,0,0,2,3,6.73,1495659,423192
9,0,4,12,0,1,0,44,3,6.73,33127,47700
23,0,8,14,0,2,0,82,8,6.73,1184186,335685
4,0,0,4,0,0,0,3,5,6.73,249297,321264
3,0,0,1,0,1,0,0,0,6.73,1490350,268083
3,0,0,0,0,0,0,0,0,6.73,1092592,423192
46,0,0,14,0,1,0,6,22,6.72,885412,6968
2,0,3,1,0,0,0,27,1,6.72,815442,6968
1,0,2,2,0,0,0,6,2,6.72,263439,372975
23,0,5,19,0,2,0,21,7,6.72,221001,268082
8,0,1,5,0,0,0,6,3,6.72,358158,32529
23,0,6,21,0,0,0,16,10,6.71,589654,7878
11,0,1,4,0,0,0,4,10,6.71,891849,33820
17,0,0,12,0,0,0,16,8,6.71,975058,47701
13,0,0,3,0,1,0,6,2,6.71,874467,7878
10,0,5,22,1,1,0,57,14,6.71,47416,47700
41,0,3,15,0,0,0,17,24,6.71,1184152,33714
34,1,3,32,0,2,0,138,18,6.71,789669,47701
35,0,3,9,0,0,0,11,23,6.71,147560,47700
0,1,7,0,0,1,1,19,1,6.71,987588,372975
22,0,0,7,0,0,0,7,14,6.7,887156,335685
24,0,0,6,0,0,0,6,15,6.7,944160,327860
15,0,0,7,0,0,0,2,12,6.7,1490615,327910
0,1,1,1,0,0,0,4,0,6.7,47462,423192
4,0,0,0,0,0,0,0,1,6.7,1490614,327910
5,0,0,0,0,0,0,0,2,6.7,1495676,327860
2,0,0,0,0,0,0,0,0,6.7,893093,47700
2,0,0,1,0,0,0,0,0,6.7,964279,7878
1,0,0,0,0,0,0,0,0,6.7,1468166,268083
16,0,1,10,0,1,0,50,4,6.7,387720,321264
17,0,3,25,0,1,0,40,6,6.69,1147182,33820
16,0,0,5,0,0,0,2,8,6.69,1184180,268082
29,0,8,12,0,0,0,28,21,6.69,47469,33714
7,0,2,8,0,0,0,15,3,6.69,1016159,7059
9,0,2,16,0,0,0,27,4,6.69,1177423,47701
21,0,4,26,0,1,0,49,8,6.69,1116654,273544
35,0,5,21,0,0,0,47,31,6.69,923029,47701
9,0,0,5,0,0,0,4,3,6.69,830877,335685
29,0,3,13,0,0,1,18,16,6.69,886599,47700
23,0,4,17,0,0,0,11,11,6.68,339233,47700
42,0,4,21,0,0,0,24,15,6.68,1111537,273544
10,0,0,9,0,1,0,10,5,6.68,1184225,335685
12,0,2,10,0,1,1,63,5,6.68,1486636,327860
35,0,4,17,0,0,0,12,16,6.68,221442,372975
0,0,1,2,0,0,0,13,6,6.68,835655,33820
7,0,0,2,0,0,0,5,0,6.68,1008538,47700
41,1,4,23,0,1,0,82,18,6.68,830700,273544
1,0,0,0,0,0,0,1,3,6.68,964421,327910
4,0,0,6,0,0,0,6,4,6.68,997288,33820
15,0,4,8,0,0,0,24,12,6.68,1468331,33714
